"ResultsId","ExpId","1-Finished","1-FinishGain","1-MaxDuration","1-PotentialGain","1-RequiredAccuracy","1-StartGain","2-Finished","2-FinishGain","2-MaxDuration","2-PotentialGain","2-RequiredAccuracy","2-StartGain","3-1-1-Block","3-1-1-Brightness","3-1-1-CorrectResponse","3-1-1-IsCorrect","3-1-1-Order","3-1-1-Response","3-1-1-StartCorrect","3-1-1-StartDuration","3-1-1-Time","3-1-2-Block","3-1-2-Brightness","3-1-2-CorrectResponse","3-1-2-IsCorrect","3-1-2-Order","3-1-2-Response","3-1-2-StartCorrect","3-1-2-StartDuration","3-1-2-Time","3-1-3-Block","3-1-3-Brightness","3-1-3-CorrectResponse","3-1-3-IsCorrect","3-1-3-Order","3-1-3-Response","3-1-3-StartCorrect","3-1-3-StartDuration","3-1-3-Time","3-1-4-Block","3-1-4-Brightness","3-1-4-CorrectResponse","3-1-4-IsCorrect","3-1-4-Order","3-1-4-Response","3-1-4-StartCorrect","3-1-4-StartDuration","3-1-4-Time","3-1-5-Block","3-1-5-Brightness","3-1-5-CorrectResponse","3-1-5-IsCorrect","3-1-5-Order","3-1-5-Response","3-1-5-StartCorrect","3-1-5-StartDuration","3-1-5-Time","3-1-6-Block","3-1-6-Brightness","3-1-6-CorrectResponse","3-1-6-IsCorrect","3-1-6-Order","3-1-6-Response","3-1-6-StartCorrect","3-1-6-StartDuration","3-1-6-Time","3-1-7-Block","3-1-7-Brightness","3-1-7-CorrectResponse","3-1-7-IsCorrect","3-1-7-Order","3-1-7-Response","3-1-7-StartCorrect","3-1-7-StartDuration","3-1-7-Time","3-1-8-Block","3-1-8-Brightness","3-1-8-CorrectResponse","3-1-8-IsCorrect","3-1-8-Order","3-1-8-Response","3-1-8-StartCorrect","3-1-8-StartDuration","3-1-8-Time","3-Finished","3-FinishGain","3-MaxDuration","3-PotentialGain","3-RequiredAccuracy","3-StartGain","4-Finished","4-MaxDuration","4-PotentialGain","4-RequiredAccuracy","4-StartGain","age","blockorder","condition","country","finished","gainfinish","gainstart","gender","source","stage","started","Stats-Blank-Average","Stats-Blank-Max","Stats-Blank-Min","Stats-Blank-Stdev","subjectid","Tag","UserAgent","UpdatedIP","CreatedIP","Updated","Created",
"1827","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","1","2","0","0","2027","3","0.44","2","1","5","2","4","4566.411650681759","479","3","0.46","2","1","4","2","3","4110.0036617330115","452","3","0.48","2","1","8","2","7","6970.754354992874","477","3","0.52","1","1","2","1","1","2035.3250569789597","1231","3","0.54","1","1","3","1","2","3273.036991101668","832","3","0.56","1","1","6","1","5","5052.176919275582","1111","3","0.68","1","1","7","1","6","6169.9166860760815","793","1","0","0","0","0","0","0","0","0","0","0","18","[1,2,3,4]","1","Australia","1","0","0","male","firstyear","1","1","502.44","515.95","500.47","5.11","1083","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.96.240","10.16.96.240","05-03-2018 10:12:57","05-03-2018 10:11:32",
"1833","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","2","2","0","917.9358310117459","862","3","0.44","2","0","1","1","0","0","910","3","0.46","2","1","5","2","2","3220.4551252808815","674","3","0.48","2","0","4","1","2","2385.9242502128254","823","3","0.52","1","1","8","1","4","5306.121124963502","535","3","0.54","1","1","3","1","1","1785.3531006867342","593","3","0.56","1","0","7","2","4","4555.316375164337","744","3","0.68","1","1","6","1","3","3904.5656601315495","637","1","0","0","0","0","0","0","0","0","0","0","21","[1,2,3,4]","2","Canada","1","0","0","female","firstyear","1","1","500.45","500.55","500.29","0.08","1084","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.79","10.16.97.79","05-03-2018 10:26:01","05-03-2018 10:24:38",
"1837","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","4","2","1","4326.653178942448","484","3","0.44","2","1","8","2","4","6496.253664290125","580","3","0.46","2","1","2","2","0","3002.9273407548025","752","3","0.48","2","1","6","2","3","5311.248767854631","552","3","0.52","1","0","7","2","4","5878.656655397048","608","3","0.54","1","0","3","2","1","3759.468560675916","558","3","0.56","1","-1","1","-1","0","0","-1","3","0.68","1","1","5","1","2","4827.236630656233","479","1","0","0","0","0","0","0","0","0","0","0","18","[1,2,3,4]","2","Hong Kong ","1","0","0","female","firstyear","1","1","500.49","500.95","500.11","0.25","1085","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.54","10.16.97.54","05-03-2018 10:33:55","05-03-2018 10:32:01",
"1844","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","[1,2,3,4]","1","usa","0","","0","female","mturk","1","1","","","","","1086","Study 4b","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","98.235.69.98","98.235.69.98","06-03-2018 09:19:31","06-03-2018 09:19:10",
"1845","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","1","2","0","0","881","3","0.44","2","0","3","1","2","1299.9479999998584","417","3","0.46","2","0","6","1","2","2833.2200000004377","519","3","0.48","2","0","4","1","2","1716.5979999990668","487","3","0.52","1","0","5","2","2","2216.577999992296","624","3","0.54","1","0","7","2","2","3366.5320000000065","705","3","0.56","1","1","8","1","2","4083.169999998063","528","3","0.68","1","1","2","1","1","883.2980000006501","411","1","0","0","0","0","0","0","0","0","0","0","38","[1,2,3,4]","2","United States","1","0","0","male","mturk","1","1","516.65","516.65","516.65","0","1087","Study 4b","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","98.121.64.8","98.121.64.8","06-03-2018 09:26:24","06-03-2018 09:24:14",
"1847","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","3","2","1","1333.280000006198","650","3","0.44","2","1","8","2","5","4383.158000040567","705","3","0.46","2","0","4","1","2","1983.2540000061272","596","3","0.48","2","0","1","1","0","0","696","3","0.52","1","1","7","1","4","3733.1840000406373","639","3","0.54","1","1","2","1","0","699.9720000021625","632","3","0.56","1","1","6","1","3","3183.206000030623","540","3","0.68","1","1","5","1","2","2583.230000018375","613","1","0","0","0","0","0","0","0","0","0","0","29","[1,2,3,4]","1","USA","1","0","0","female","mturk","1","1","516.65","516.65","516.65","0","1088","Study 4b","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.170 Safari/537.36 Vivaldi/1.95.1077.50","173.218.199.111","173.218.199.111","06-03-2018 09:29:02","06-03-2018 09:27:34",
"1849","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","0","2","1","0","834.2000000120606","590","3","0.44","2","1","5","2","2","3220.0120000052266","725","3","0.46","2","1","6","2","3","3954.1079999762587","880","3","0.48","2","1","4","2","1","2586.0199999879114","627","3","0.52","1","0","1","2","0","0","828","3","0.54","1","0","7","2","4","4838.757999998052","604","3","0.56","1","1","8","1","4","5456.066000013379","448","3","0.68","1","1","3","1","0","1434.823999996297","1136","1","0","0","0","0","0","0","0","0","0","0","23","[1,2,3,4]","1","United States","1","0","0","male","mturk","1","1","500.57","500.93","500.52","0.13","1089","Study 4b","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","24.124.56.201","24.124.56.201","06-03-2018 09:31:06","06-03-2018 09:30:05",
"1860","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","8","2","3","3466.528000019025","498","3","0.44","2","0","2","1","1","599.9760000267997","456","3","0.46","2","0","4","1","2","1516.6060000192374","496","3","0.48","2","0","5","1","2","2016.5859999833629","530","3","0.52","1","1","6","1","2","2549.8979999683797","433","3","0.54","1","1","1","1","0","0","594","3","0.56","1","1","3","1","1","1066.6240000282414","442","3","0.68","1","0","7","2","3","2999.8800000175834","455","1","0","0","0","0","0","0","0","0","0","0","22","[1,2,3,4]","2","United States","1","0","0","male","mturk","1","1","516.65","516.65","516.65","0","1090","Study 4b","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","162.229.218.3","162.229.218.3","06-03-2018 09:53:22","06-03-2018 09:52:00",
"1862","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","0","7","1","4","3876.808500492756","329","3","0.44","2","1","6","2","3","3160.1055655293167","711","3","0.46","2","0","4","1","3","1993.3550259356562","591","3","0.48","2","1","8","2","4","4210.148855900887","436","3","0.52","1","0","5","2","3","2593.3797460927744","558","3","0.54","1","1","3","1","2","1209.9925282984186","776","3","0.56","1","1","2","1","1","650.0147582573409","559","3","0.68","1","1","1","1","0","0","649","1","0","0","0","0","0","","","","","","59","[1,2,3,4]","1","United States","0","","0","male","mturk","1","1","","","","","1091","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0","71.68.89.146","71.68.89.146","06-03-2018 09:55:41","06-03-2018 09:54:03",
"1863","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","4","2","2","2266.5760000236332","732","3","0.44","2","0","3","1","2","1766.5960000013001","504","3","0.46","2","1","1","2","0","0","964","3","0.48","2","1","7","2","5","4233.163999975659","597","3","0.52","1","1","6","1","4","3549.858000013046","682","3","0.54","1","1","2","1","1","966.6280000237748","795","3","0.56","1","1","5","1","3","2999.8800000175834","545","3","0.68","1","1","8","1","6","4833.140000002459","546","1","0","0","0","0","0","0","0","0","0","0","59","[1,2,3,4]","2","USA","1","0","0","female","mturk","1","1","516.65","516.65","516.65","0","1092","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","98.121.64.8","98.121.64.8","06-03-2018 09:55:43","06-03-2018 09:54:10",
"1867","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","7","2","4","5181.628854136783","633","3","0.44","2","1","8","2","5","5814.753923130978","776","3","0.46","2","1","1","2","0","0","1006","3","0.48","2","0","3","1","1","1882.714020956446","1193","3","0.52","1","1","5","1","2","3765.428041912892","652","3","0.54","1","0","2","2","1","1016.3323475959551","854","3","0.56","1","1","4","1","1","3082.3194148401963","674","3","0.68","1","1","6","1","3","4431.875482959425","736","1","0","0","0","0","0","0","0","0","0","0","39","[1,2,3,4]","2","USA","1","0","0","female","mturk","1","1","516.5","516.5","516.5","0","1093","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0","97.121.22.30","97.121.22.30","06-03-2018 10:04:08","06-03-2018 10:02:55",
"1876","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","8","2","5","7156.1710000023595","708","3","0.44","2","1","1","2","0","0","1918","3","0.46","2","1","6","2","4","5287.404000002425","665","3","0.48","2","1","4","2","2","3552.3249999969266","1022","3","0.52","1","0","2","2","1","1916.5789999970002","700","3","0.54","1","0","7","2","5","5955.42800000112","1198","3","0.56","1","1","3","1","1","2617.899999997462","928","3","0.68","1","1","5","1","3","4586.395999998786","696","1","0","0","0","0","0","0","0","0","0","0","28","[1,2,3,4]","1","united states","1","0","0","female","mturk","1","1","504.17","510.18","503.23","2.27","1094","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","173.244.36.32","173.244.36.32","06-03-2018 10:32:32","06-03-2018 10:27:26",
"1878","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","8","2","5","7636.233999975957","650","3","0.44","2","1","4","2","3","2134.144000010565","1553","3","0.46","2","1","5","2","4","3701.4060000074096","1017","3","0.48","2","0","7","1","5","6552.488999994239","1074","3","0.52","1","1","1","1","0","0","810","3","0.54","1","1","2","1","1","816.9770000095014","684","3","0.56","1","0","6","2","5","4718.4589999960735","1833","3","0.68","1","1","3","1","2","1500.5700000037905","621","1","0","0","0","0","0","0","0","0","0","0","38","[1,2,3,4]","1","USA","1","0","0","female","mturk","1","1","501.6","506.27","500.19","2.45","1095","Study 4b","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36","71.220.23.123","71.220.23.123","06-03-2018 10:39:29","06-03-2018 10:38:15",
"1884","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","3","2","1","2033.2519999938086","494","3","0.44","2","0","6","1","4","3549.858000013046","481","3","0.46","2","0","2","1","1","1316.6140000103042","712","3","0.48","2","0","8","1","4","4666.480000014417","508","3","0.52","1","1","5","1","3","2983.2140000071377","563","3","0.54","1","0","7","2","4","4033.1720000249334","624","3","0.56","1","1","1","1","0","0","1301","3","0.68","1","1","4","1","2","2533.2320000161417","440","1","0","0","0","0","0","0","0","0","0","0","24","[1,2,3,4]","2","United States","1","0","0","male","mturk","1","1","516.65","516.65","516.65","0","1096","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36","69.245.135.161","69.245.135.161","06-03-2018 10:55:46","06-03-2018 10:53:31",
"1891","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","7","2","4","3683.8490000227466","603","3","0.44","2","1","4","2","1","1800.2519998699427","624","3","0.46","2","1","8","2","5","4300.602000090294","537","3","0.48","2","1","5","2","2","2433.673999970779","630","3","0.52","1","0","1","2","0","0","593","3","0.54","1","0","3","2","1","1216.836999868974","583","3","0.56","1","1","2","1","0","600.0839999178424","608","3","0.68","1","1","6","1","3","3067.0959999551997","612","1","0","0","0","0","0","0","0","0","0","0","36","[1,2,3,4]","1","USA","1","0","0","female","mturk","1","1","500.16","500.36","500.07","0.12","1097","Study 4b","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.167 Safari/537.36","162.248.147.139","162.248.147.139","06-03-2018 11:17:56","06-03-2018 11:16:35",
"1894","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","1","2","0","0","756","3","0.44","2","1","4","2","3","1917.5097570719954","805","3","0.46","2","0","5","1","4","2723.486825445463","781","3","0.48","2","1","7","2","5","4526.939957588271","682","3","0.52","1","1","3","1","2","1240.7375054788135","677","3","0.54","1","1","6","1","4","3504.392137490533","1020","3","0.56","1","1","8","1","6","5212.037124637951","642","3","0.68","1","1","2","1","1","755.8346046497754","485","1","0","0","0","0","0","0","0","0","0","0","29","[1,2,3,4]","2","USA","1","0","0","male","mturk","1","1","501.09","501.83","500","0.84","1098","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0","24.20.124.0","24.20.124.0","06-03-2018 11:26:51","06-03-2018 11:24:03",
"1901","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","2","2","0","1234.406196374388","840","3","0.44","2","0","8","1","5","5726.459376621919","490","3","0.46","2","0","1","1","0","0","1228","3","0.48","2","0","3","1","1","2085.0408782093727","907","3","0.52","1","1","6","1","3","4437.600237530816","700","3","0.54","1","1","5","1","2","3603.110519622016","824","3","0.56","1","1","7","1","4","5141.894553624457","580","3","0.68","1","1","4","1","1","3002.549773924926","588","1","0","0","0","0","0","0","0","0","0","0","18","[1,2,3,4]","1","Australia","1","0","0","female","firstyear","1","1","504.4","517.09","500.18","6.73","1099","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.96.240","10.16.96.240","06-03-2018 14:06:53","06-03-2018 14:05:14",
"1906","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","0","4","1","2","827.2490055902017","62","3","0.44","2","0","3","1","2","803.9407588637696","15","3","0.46","2","1","7","2","3","2148.159534571503","632","3","0.48","2","1","2","2","1","19.626643724106543","769","3","0.52","1","0","6","2","3","2080.0452032348257","52","3","0.54","1","0","8","2","4","2787.9957181419886","220","3","0.56","1","1","5","1","2","895.3624602155687","1177","3","0.68","1","1","1","1","0","0","13","1","0","0","0","0","0","0","0","0","0","0","24","[1,2,3,4]","2","Malaysia","1","0","0","male","firstyear","1","1","500.48","500.77","500.14","0.17","1100","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.79","10.16.97.79","06-03-2018 14:34:41","06-03-2018 14:33:39",
"1907","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","7","2","4","6196.972300541936","543","3","0.44","2","1","5","2","2","4326.947355131939","697","3","0.46","2","0","2","1","0","1456.6178980394324","1037","3","0.48","2","1","6","2","3","5028.845029855016","1162","3","0.52","1","0","1","2","0","0","1451","3","0.54","1","1","3","1","0","2508.175934108578","1040","3","0.56","1","0","8","2","5","6747.631705686261","500","3","0.68","1","1","4","1","1","3559.804107225522","752","1","0","0","0","0","0","0","0","0","0","0","22","[1,2,3,4]","1","Malaysia","1","0","0","male","community","1","1","504.62","516.43","500.26","6.59","1102","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.96.240","10.16.96.240","06-03-2018 14:35:22","06-03-2018 14:34:05",
"1908","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","6","2","4","3811.387561318741","668","3","0.44","2","1","5","2","3","2990.370481204154","816","3","0.46","2","1","1","2","0","0","1092","3","0.48","2","0","4","1","3","2372.744583815773","603","3","0.52","1","1","7","1","5","4495.722811535437","1470","3","0.54","1","1","8","1","6","5980.855227281892","1071","3","0.56","1","1","3","1","2","1703.1243698628386","665","3","0.68","1","1","2","1","1","1101.4090524665807","598","1","0","0","0","0","0","0","0","0","0","0","23","[1,2,3,4]","2","Malaysia","1","0","0","female","community","1","1","502.41","516.18","500.36","5.2","1101","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.54","10.16.97.54","06-03-2018 14:36:02","06-03-2018 14:34:05",
"1911","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","3","2","2","2203.552503032697","681","3","0.44","2","1","1","2","0","0","1014","3","0.46","2","0","5","1","4","3575.586324315751","653","3","0.48","2","1","6","2","4","4235.384522318069","878","3","0.52","1","1","4","1","3","2888.158781063801","683","3","0.54","1","1","2","1","1","1018.9583528767398","1178","3","0.56","1","1","7","1","5","5119.46979852239","632","3","0.68","1","1","8","1","6","5756.552048018202","603","1","0","0","0","0","0","0","0","0","0","0","18","[1,2,3,4]","1","Australia","1","0","0","female","community","1","1","502.24","514.43","500.37","4.61","1103","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.96.245","10.16.96.245","06-03-2018 14:38:13","06-03-2018 14:36:02",
"1915","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","1","2","0","0","2875","3","0.44","2","1","8","2","6","7186.1576978456","589","3","0.46","2","1","5","2","3","5312.812018447206","656","3","0.48","2","0","2","1","1","2887.286582523666","1107","3","0.52","1","1","7","1","5","6668.747495888951","508","3","0.54","1","1","6","1","4","5981.252664841741","683","3","0.56","1","1","3","1","1","4005.2176103554957","683","3","0.68","1","1","4","1","2","4695.439018338788","603","1","0","0","0","0","0","0","0","0","0","0","17","[1,2,3,4]","2","Australia","1","0","0","male","community","1","1","500.46","500.54","500.3","0.08","1104","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.96.205","10.16.96.205","06-03-2018 14:41:39","06-03-2018 14:40:22",
"1931","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","3","2","1","2023.8454482038942","570","3","0.44","2","1","8","2","5","5051.716182004631","916","3","0.46","2","1","4","2","2","2609.0309126386855","543","3","0.48","2","0","2","1","1","1206.3667545426215","812","3","0.52","1","0","6","2","4","3716.36903692106","572","3","0.54","1","1","7","1","4","4300.576088681366","740","3","0.56","1","1","1","1","0","0","1201","3","0.68","1","1","5","1","3","3159.5949465043886","552","1","0","0","0","0","0","0","0","0","0","0","20","[1,2,3,4]","2","Australia","1","0","0","female","community","1","1","500.54","500.66","500.39","0.09","1108","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.96.245","10.16.96.245","06-03-2018 15:27:39","06-03-2018 15:26:27",
